year,licitacao_id,modalidade,numero,codigo,objeto,situacao
2025,21445,INEXIGIBILIDADE,42/2025,192,"Prestação de serviço para realizar as manutenções preventivas do equipamento de hematologia HORIBA YUMIZEN H500 e do equipamento de bioquímica BIOCLIN 2000 PLUS com intuito de manter em funcionamento os atendimentos a população. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 24893/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Saúde.",Homologada
2025,21402,PREGÃO LEI 14.133/21 ELETRÔNICO,42/2025,153,Registro de preços para aquisição de crachás,Homologada
2025,21407,PREGÃO LEI 14.133/21 ELETRÔNICO,43/2025,156,Registro de preços para aquisição de gêneros alimentícios,Homologada
2025,21377,PRD DISPENSA EXCETO PEQUENO VALOR,43/2025,128,Aquisição de gêneros alimentícios para Secretaria Municipal de Educação e Cultura.,Homologada
2025,21471,INEXIGIBILIDADE,43/2025,217,"Contratação da Banda Opus Dei para animação musical do evento Marcha para Jesus 2025. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 30475/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Desenvolvimento Econômico, Turismo e Inovação (SMDETI).",Homologada
2025,21415,PREGÃO LEI 14.133/21 ELETRÔNICO,44/2025,164,Registro de Preços para aquisição de materiais de construção para a Prefeitura Municipal de São Borja,Homologada
2025,21379,PRD DISPENSA EXCETO PEQUENO VALOR,44/2025,130,"Termo de Fomento nº 12/2025/CS elaborado pela Secretaria de Desenvolvimento Social com a finalidade de executar o projeto ""aquisição de usina de geração de energia fotovoltaica e instalação da mesma"", oriundo da emenda parlamentar nº 202430770001.",Homologada
2025,21480,INEXIGIBILIDADE,44/2025,226,A contratação de duas unidades de rolamento central do tandem e duas unidades de reparo de rolamento central do tandem VTR 294,Homologada
2025,21417,PREGÃO LEI 14.133/21 ELETRÔNICO,45/2025,166,Registro de preços para aquisição de materiais esportivos,Homologada
2025,21383,PRD DISPENSA EXCETO PEQUENO VALOR,45/2025,134,"Termo de Fomento nº 009/2025/CS com a finalidade de executar o Projeto ""Aquisição de aparelhos adaptados para Pessoa com Deficiência (PcD).",Homologada
2025,21491,INEXIGIBILIDADE,45/2025,235,"Contratação de empresa para a realização de curso de Formação de Diretores Escolares. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 31598/2025, de Inexigibilidade de Licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Educação e Cultura (SMEC).",Homologada
2025,21422,PREGÃO LEI 14.133/21 ELETRÔNICO,46/2025,171,Registro de preços para o aluguel de equipamentos concentradores de oxigênio destinados aos pacientes usuários do SUS assistidos pela Secretaria Municipal de Saúde de São Borja,Homologada
2025,21386,PRD DISPENSA EXCETO PEQUENO VALOR,46/2025,137,"Contratação de empresa para realização de estudos ambientais completos da área a ser remediada. A necessidade da contratação está justificada no Termo de Referência e demais documentos que compõem o processo de dispensa, feito pela Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil.",Homologada
2025,21490,INEXIGIBILIDADE,46/2025,234,"A contratação o Serviço Social do Comércio  SESC/RS para, em parceria com o Município, realizar o evento 38ª Feira do Livro. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 30293/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Educação e Cultura (SMEC)..",Homologada
2025,21388,PRD DISPENSA EXCETO PEQUENO VALOR,47/2025,139,"Aquisição de peças destinadas a restauração e manutenção corretiva da VTR 043, Marca: DRESSER, Modelo: 205 C, motor CUMMINS série C TURBO, ano de fabricação 1991, conforme laudo técnico nº 357/2025. A necessidade e a emergência da contratação estão justificadas no Termo de Referência e demais documentos emitidos no processo de dispensa emergencial, feito pela Secretaria Municipal de Agricultura e Infraestrutura  SMAI.",Homologada
2025,21428,PREGÃO LEI 14.133/21 ELETRÔNICO,47/2025,176,Registro de preços de materiais de expediente,Homologada
2025,21502,INEXIGIBILIDADE,47/2025,244,"A contratação do grupo de teatro Cia Teatral Acto. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 33674/2025, de inexigibilidade de licitação, formulados pela Secretaria responsável, no presente processo, Secretaria Municipal de Desenvolvimento Econômico, Turismo e Inovação (SMDETI).",Homologada
2025,21431,PREGÃO LEI 14.133/21 ELETRÔNICO,48/2025,179,Registro de preço para aquisição de massa asfáltica usinada a quente (CBUQ) com aplicação a frio e emulsão asfáltica.,Homologada
2025,21385,PRD DISPENSA EXCETO PEQUENO VALOR,48/2025,136,"Termo de Fomento nº 006/2025/CS com a finalidade de executar o Projeto ""emenda nº 202439200006"" visando executar o projeto de reforma e manutenção da instituição.",Homologada
2025,21505,INEXIGIBILIDADE,48/2025,247,Aquisição de licença permanente do sistema ZWCad.,Homologada
2025,21437,PREGÃO LEI 14.133/21 ELETRÔNICO,49/2025,185,Aquisição de materiais de construção destinados à doação às famílias encaminhadas através de estudo social dos respectivos Centros de Referências de Assistência Social no Município de São Borja/RS,Homologada
2025,21393,PRD DISPENSA EXCETO PEQUENO VALOR,49/2025,144,"Realização da Dispensa Emergencial de Licitação para consertar a Motobomba Branco  patrimônio 53.224, que foi utilizada na drenagem das áreas alagadas pelas chuvas. O fornecedor foi escolhido pelo menor preço apresentado entre os orçamentos cotados pela SMSMSTD, conferido pelo departamento de compras conforme laudo emitido. A base legal para contratação emergencial é o artigo 75, inciso VIII, da Lei Federal 14.133/2021, conforme parecer da consultoria jurídica nº 586/2025/LICITAÇÕES.",Homologada
2025,21507,INEXIGIBILIDADE,49/2025,249,"Contratação de empresa para realização de curso de capacitação no Poder Executivo de São Borja, sobre A Apresentação de Emendas Impositivas no Âmbito do Município. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 34783/2025, de inexigibilidade de licitação, formulados pela Consultoria Jurídica do município.",Homologada
2025,21394,PRD DISPENSA EXCETO PEQUENO VALOR,50/2025,145,"Realização da Dispensa Emergencial de Licitação para consertar a Motobomba Branco  patrimônio 53.226, que foi utilizada na drenagem das áreas alagadas pelas chuvas. O fornecedor foi escolhido pelo menor preço apresentado entre os orçamentos cotados pela SMSMSTD, conferido pelo departamento de compras conforme laudo emitido. A base legal para contratação emergencial é o artigo 75, inciso VIII, da Lei Federal 14.133/2021, conforme parecer da consultoria jurídica nº 587/2025/LICITAÇÕES.",Homologada
2025,21519,INEXIGIBILIDADE,50/2025,261,"Contratação de empresa visando acolhimento de pessoas com deficiência, a fim de atender a determinação judicial do processo nº 5000418-10.201.8.21.0030/RS, para transferência de acolhido que se encontra na Casa de Acolhida Municipal.",Homologada
2025,21441,PREGÃO LEI 14.133/21 ELETRÔNICO,50/2025,188,Registro de preços para a aquisição de cargas de oxigênio medicinal destinados aos pacientes usuários do SUS assistidos pela Secretaria Municipal de Saúde de São Borja,Homologada
2025,21523,INEXIGIBILIDADE,51/2025,265,"Contratação de empresa visando acolhimento de pessoas com deficiência, a fim de atender a determinação judicial do processo nº 5008734-26.2025.8.21.0030/RS, para acolhimento no LAR ACOLHER. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 35140/2025, de inexigibilidade de licitação, formulados pela Consultoria Jurídica do município.",Homologada
2025,21442,PREGÃO LEI 14.133/21 ELETRÔNICO,51/2025,189,Registro de preços para aquisição de tintas e materiais de pintura para a Prefeitura Municipal de São Borja,Homologada
2025,21392,PRD DISPENSA EXCETO PEQUENO VALOR,51/2025,143,Termo de Fomento nº 014/2025/CS,Homologada
2025,21395,PRD DISPENSA EXCETO PEQUENO VALOR,52/2025,146,"Realização da Dispensa Emergencial de Licitação para atender a situação das famílias atingidas pela chuva de granizo no munícipio de São Borja que decretou Situação de Emergência conforme Decreto Municipal nº 21.309 de 05 de junho de 2025. O fornecedor foi escolhido pelo menor preço apresentado entre os orçamentos cotados pela SMSMSTD, conferido pelo departamento de compras conforme laudo emitido. A base legal para contratação emergencial é o artigo 75, inciso VIII, da Lei Federal 14.133/2021, conforme parecer da consultoria jurídica nº 593/2025/LICITAÇÕES.",Homologada
2025,21443,PREGÃO LEI 14.133/21 ELETRÔNICO,52/2025,190,Registro de preço para a aquisição dos materiais médico-hospitalar e ambulatorial.,Homologada
2025,21524,INEXIGIBILIDADE,52/2025,266,"Contratação de serviço técnico especializado de natureza predominantemente intelectual para recuperação de créditos fiscais de alta complexidade. Maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 11549/2025, de inexigibilidade de licitação, formulados pela Consultoria Jurídica do município.",Homologada
2025,21396,PRD DISPENSA EXCETO PEQUENO VALOR,53/2025,147,"Aquisição de bobinas de lonas e de cordas necessárias para a Defesa Civil em cenários de desastres naturais causados por ventos, chuvas intensas e chuvas de granizo, conforme Requisição nº 126/2025. A prestação do serviço de atendimento à população em caráter emergencial é de responsabilidade da Secretaria Municipal de Serviços Urbanos, Meio Ambiente, Segurança, Trânsito e Defesa Civil  SMSMSTD, maiores detalhes podem ser encontrados no Termo de Referência e demais documentos do processo de contratação direta.",Homologada
2025,21444,PREGÃO LEI 14.133/21 ELETRÔNICO,53/2025,191,Registro de preço para aquisição de gêneros alimentícios não perecíveis.,Homologada
2025,21456,PREGÃO LEI 14.133/21 ELETRÔNICO,54/2025,202,Registro de preço para eventual e futura aquisição de equipamentos odontológicos.,Homologada
2025,21399,PRD DISPENSA EXCETO PEQUENO VALOR,54/2025,150,"Contratação de empresa especializada na prestação de serviços de sustentação, suporte técnico, configuraçãoes, parametrizações, capacitação e operação assistida, manutenção corretiva, adaptativa, cosmética localizada, retaguarda/disgnóstico e acerto em base/apuraçõs especiais de pequeno porte, gerantia de atuzalizações legais e tecnológicas, no sistema integrado de gestão pública e-cidade nas áreas de planejamento, financeiro, tributários, recursos humanos, patrimonial, educação e aplicações secundárias (portal de transparência, portal cidadão/portal do servidor, integração com a NFEs e GRM), sob licença GPL (general public license), dispnível no portal do software público brasileiro - SPB. /maiores detalhes podem ser consultados no Termo de Referência e demais documentos que integram o processo nº 21306/2025, de dispensa de licitação, formulados pela Secretaria responsável, no presente processo, a Secretaria Municipal de Desenvolvimento Econômico, Turismo e Inovação.",Homologada
