_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-D,2024,DCA-Anexo I-D,TotalDespesas,4318002,Despesas Pagas,Total Geral da Despesa,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,350893671.81
DCA-Anexo I-D,2024,DCA-Anexo I-D,TotalDespesas,4318002,Inscrição de Restos a Pagar Não Processados,Total Geral da Despesa,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,18184481.11
DCA-Anexo I-D,2024,DCA-Anexo I-D,TotalDespesas,4318002,Inscrição de Restos a Pagar Processados,Total Geral da Despesa,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2774931.28
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Empenhadas,3.0.00.00.00 - Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,336023035.6
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Liquidadas,3.0.00.00.00 - Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,329364853.87
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Despesas Pagas,3.0.00.00.00 - Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,327019306.49
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.0.00.00.00 - Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,6658181.73
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.0.00.00.00 - Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2345547.38
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Empenhadas,3.1.00.00.00 - Pessoal e Encargos Sociais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,184645233.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Liquidadas,3.1.00.00.00 - Pessoal e Encargos Sociais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,184536484.62
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Despesas Pagas,3.1.00.00.00 - Pessoal e Encargos Sociais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,184064794.54
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.00.00.00 - Pessoal e Encargos Sociais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,108748.43
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.00.00.00 - Pessoal e Encargos Sociais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,471690.08
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Empenhadas,3.1.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,166883557.25
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Liquidadas,3.1.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,166774808.82
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Despesas Pagas,3.1.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,166303118.74
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,108748.43
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,471690.08
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Empenhadas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,38510242.14
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Liquidadas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,38510242.14
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.01.00.00,4318002,Despesas Pagas,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,38510242.14
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Empenhadas,3.1.90.03.00 - Pensões do RPPS e do Militar,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,4181933.2
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Liquidadas,3.1.90.03.00 - Pensões do RPPS e do Militar,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,4181933.2
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.03.00.00,4318002,Despesas Pagas,3.1.90.03.00 - Pensões do RPPS e do Militar,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,4181933.2
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Despesas Empenhadas,3.1.90.04.00 - Contratação por Tempo Determinado,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,25301892.78
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Despesas Liquidadas,3.1.90.04.00 - Contratação por Tempo Determinado,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,25301892.78
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Despesas Pagas,3.1.90.04.00 - Contratação por Tempo Determinado,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,25123577.46
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.04.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.04.00 - Contratação por Tempo Determinado,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,178315.32
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Despesas Empenhadas,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,87228080.6
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Despesas Liquidadas,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,87172212
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Despesas Pagas,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,87080609.53
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,55868.6
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.11.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,91602.47
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Despesas Empenhadas,3.1.90.13.00 - Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2720618.74
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Despesas Liquidadas,3.1.90.13.00 - Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2669847.02
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Despesas Pagas,3.1.90.13.00 - Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2468074.73
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.13.00 - Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,50771.72
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.00.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.13.00 - Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,201772.29
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Despesas Empenhadas,3.1.90.13.01 - FGTS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,632063.38
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Despesas Liquidadas,3.1.90.13.01 - FGTS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,632063.38
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Despesas Pagas,3.1.90.13.01 - FGTS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,550646.6
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.01.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.13.01 - FGTS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,81416.78
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Despesas Empenhadas,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2006090.39
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Despesas Liquidadas,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,1955318.67
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Despesas Pagas,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,1834963.16
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,50771.72
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.02.00,4318002,Inscrição de Restos a Pagar Processados,3.1.90.13.02 - Contribuições Previdenciárias - INSS,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,120355.51
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.99.00,4318002,Despesas Empenhadas,3.1.90.13.99 - Outras Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,82464.97
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.99.00,4318002,Despesas Liquidadas,3.1.90.13.99 - Outras Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,82464.97
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.13.99.00,4318002,Despesas Pagas,3.1.90.13.99 - Outras Obrigações Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,82464.97
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.16.00.00,4318002,Despesas Empenhadas,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8285985.23
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.16.00.00,4318002,Despesas Liquidadas,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8285985.23
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.16.00.00,4318002,Despesas Pagas,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8285985.23
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Despesas Empenhadas,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,654804.56
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Despesas Liquidadas,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,652696.45
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Despesas Pagas,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,652696.45
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.1.90.94.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2108.11
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Despesas Empenhadas,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,17761675.8
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Despesas Liquidadas,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,17761675.8
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.00.00.00,4318002,Despesas Pagas,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,17761675.8
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Despesas Empenhadas,3.1.91.13.00 - Contribuições Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,17761675.8
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Despesas Liquidadas,3.1.91.13.00 - Contribuições Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,17761675.8
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.00.00,4318002,Despesas Pagas,3.1.91.13.00 - Contribuições Patronais,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,17761675.8
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.08.00,4318002,Despesas Empenhadas,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8981421.55
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.08.00,4318002,Despesas Liquidadas,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8981421.55
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.08.00,4318002,Despesas Pagas,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8981421.55
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.20.00,4318002,Despesas Empenhadas,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8677374.66
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.20.00,4318002,Despesas Liquidadas,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8677374.66
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.20.00,4318002,Despesas Pagas,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8677374.66
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.99.00,4318002,Despesas Empenhadas,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,102879.59
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.99.00,4318002,Despesas Liquidadas,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,102879.59
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.1.91.13.99.00,4318002,Despesas Pagas,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,102879.59
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.00.00.00.00,4318002,Despesas Empenhadas,3.2.00.00.00 - Juros e Encargos da Dívida,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3430308.22
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.00.00.00.00,4318002,Despesas Liquidadas,3.2.00.00.00 - Juros e Encargos da Dívida,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3430308.22
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.00.00.00.00,4318002,Despesas Pagas,3.2.00.00.00 - Juros e Encargos da Dívida,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3430308.22
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.90.00.00.00,4318002,Despesas Empenhadas,3.2.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3031683.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.90.00.00.00,4318002,Despesas Liquidadas,3.2.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3031683.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.90.00.00.00,4318002,Despesas Pagas,3.2.90.00.00 - Aplicações Diretas,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3031683.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.90.21.00.00,4318002,Despesas Empenhadas,3.2.90.21.00 - Juros sobre a Dívida por Contrato,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3031683.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.90.21.00.00,4318002,Despesas Liquidadas,3.2.90.21.00 - Juros sobre a Dívida por Contrato,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3031683.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.2.90.21.00.00,4318002,Despesas Pagas,3.2.90.21.00 - Juros sobre a Dívida por Contrato,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,3031683.05
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.2.91.00.00.00,4318002,Despesas Empenhadas,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,398625.17
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.2.91.00.00.00,4318002,Despesas Liquidadas,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,398625.17
DCA-Anexo I-D,2024,DCA-Anexo I-D,DI3.2.91.00.00.00,4318002,Despesas Pagas,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,398625.17
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.00.00.00.00,4318002,Despesas Empenhadas,3.3.00.00.00 - Outras Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,147947494.33
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.00.00.00.00,4318002,Despesas Liquidadas,3.3.00.00.00 - Outras Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,141398061.03
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.00.00.00.00,4318002,Despesas Pagas,3.3.00.00.00 - Outras Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,139524203.73
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.00.00.00 - Outras Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,6549433.3
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.00.00.00 - Outras Despesas Correntes,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,1873857.3
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.20.00.00.00,4318002,Despesas Empenhadas,3.3.20.00.00 - Transferências à União,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8386.47
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.20.00.00.00,4318002,Despesas Liquidadas,3.3.20.00.00 - Transferências à União,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8386.47
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.20.00.00.00,4318002,Despesas Pagas,3.3.20.00.00 - Transferências à União,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,8183.07
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.20.00.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.20.00.00 - Transferências à União,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,203.4
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.00.00.00,4318002,Despesas Empenhadas,3.3.30.00.00 - Transferências a Estados e ao Distrito Federal,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,394220.61
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.00.00.00,4318002,Despesas Liquidadas,3.3.30.00.00 - Transferências a Estados e ao Distrito Federal,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,387875.44
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.00.00.00,4318002,Despesas Pagas,3.3.30.00.00 - Transferências a Estados e ao Distrito Federal,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,387875.44
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.30.00.00 - Transferências a Estados e ao Distrito Federal,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,6345.17
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.41.00.00,4318002,Despesas Empenhadas,3.3.30.41.00 - Contribuições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,379007.2
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.41.00.00,4318002,Despesas Liquidadas,3.3.30.41.00 - Contribuições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,372662.03
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.41.00.00,4318002,Despesas Pagas,3.3.30.41.00 - Contribuições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,372662.03
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.41.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.30.41.00 - Contribuições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,6345.17
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.93.00.00,4318002,Despesas Empenhadas,3.3.30.93.00 - Indenizações e restituições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,15213.41
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.93.00.00,4318002,Despesas Liquidadas,3.3.30.93.00 - Indenizações e restituições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,15213.41
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.30.93.00.00,4318002,Despesas Pagas,3.3.30.93.00 - Indenizações e restituições,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,15213.41
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.50.00.00.00,4318002,Despesas Empenhadas,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,5946632.78
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.50.00.00.00,4318002,Despesas Liquidadas,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,5790664.62
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.50.00.00.00,4318002,Despesas Pagas,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,5790664.62
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.50.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,155968.16
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.60.00.00.00,4318002,Despesas Empenhadas,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,2013436.03
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.60.00.00.00,4318002,Despesas Liquidadas,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,1959478.2
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.60.00.00.00,4318002,Despesas Pagas,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,1959478.2
DCA-Anexo I-D,2024,DCA-Anexo I-D,DO3.3.60.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,2024,Prefeitura Municipal de São Borja - RS,58757,Padrão,RS,53957.83
